"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","umpire1","umpire2","match_referee","winner","winner_wickets","winner_runs","method","outcome","tv_umpire","player_of_match","reserve_umpire"
1127827,6,"Glamorgan","Surrey","male","2018",2018-06-06,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","field","NJ Llong","RT Robinson",NA,"Surrey",5,NA,NA,NA,NA,NA,NA
1127828,6,"Middlesex","Gloucestershire","male","2018",2018-06-06,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","field","JW Lloyds","RK Illingworth",NA,"Middlesex",NA,33,NA,NA,NA,NA,NA
1127829,6,"Warwickshire","Worcestershire","male","2018",2018-06-07,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Worcestershire","field","MA Gough","RJ Bailey",NA,"Worcestershire",1,NA,NA,NA,"NA Mallender",NA,NA
1127830,6,"Northamptonshire","Yorkshire","male","2018",2018-06-07,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Northamptonshire","bat","PJ Hartley","SJ O'Shaughnessy",NA,"Yorkshire",4,NA,NA,NA,NA,NA,NA
1127831,6,"Durham","Leicestershire","male","2018",2018-06-07,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Durham","bat","MJ Saggers","NGB Cook",NA,"Leicestershire",5,NA,NA,NA,NA,NA,NA
1127832,6,"Derbyshire","Nottinghamshire","male","2018",2018-06-07,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Derbyshire","bat","AG Wharf","RJ Warren",NA,"Nottinghamshire",8,NA,NA,NA,NA,NA,NA
1127833,6,"Nottinghamshire","Kent","male","2018",2018-06-14,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Kent","field","MA Gough","M Burns",NA,"Kent",9,NA,NA,NA,NA,NA,"Mark Newell"
1127834,6,"Yorkshire","Essex","male","2018",2018-06-14,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Yorkshire","bat","DJ Millns","MJ Saggers",NA,"Yorkshire",NA,25,NA,NA,"RT Robinson","SA Patterson","James Middlebrook"
1127835,6,"Worcestershire","Kent","male","2018",2018-06-17,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Worcestershire","bat","NA Mallender","NGB Cook",NA,"Kent",2,NA,NA,NA,"SJ O'Shaughnessy","HG Kuhn","Rob White"
1127836,6,"Hampshire","Yorkshire","male","2018",2018-06-18,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Yorkshire","field","AG Wharf","M Burns",NA,"Hampshire",NA,107,NA,NA,"PK Baldwin","JM Vince","Tom Lungley"
1127837,6,"Hampshire","Kent","male","2018",2018-06-30,"Royal London One-Day Cup","Lord's, London","London","Kent","field","DJ Millns","NGB Cook",NA,"Hampshire",NA,61,NA,NA,"MJ Saggers","RR Rossouw","Chris Watts"
1167049,6,"Yorkshire","Leicestershire","male","2019",2019-04-17,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Leicestershire","field","GD Lloyd","PR Pollard",NA,"Yorkshire",NA,213,NA,NA,NA,NA,NA
1167050,6,"Worcestershire","Lancashire","male","2019",2019-04-17,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Worcestershire","bat","NGB Cook","PJ Hartley",NA,"Worcestershire",NA,125,NA,NA,NA,NA,NA
1167051,6,"Hampshire","Kent","male","2019",2019-04-17,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Kent","field","DJ Millns","NL Bainton",NA,"Hampshire",NA,90,NA,NA,"MJ Saggers","SA Northeast",NA
1167052,6,"Gloucestershire","Surrey","male","2019",2019-04-17,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","bat","AG Wharf","ID Blackwell",NA,"Gloucestershire",NA,147,NA,NA,NA,NA,NA
1167053,6,"Essex","Glamorgan","male","2019",2019-04-17,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field","JW Lloyds","SJ O'Shaughnessy",NA,"Essex",NA,180,NA,NA,NA,NA,NA
1167054,6,"Durham","Northamptonshire","male","2019",2019-04-17,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Northamptonshire","field","MA Gough","NA Mallender",NA,"Durham",NA,72,NA,NA,NA,NA,NA
1167055,6,"Derbyshire","Northamptonshire","male","2019",2019-04-19,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","bat","James Middlebrook","NGB Cook",NA,"Derbyshire",NA,53,NA,NA,NA,NA,NA
1167056,6,"Warwickshire","Yorkshire","male","2019",2019-04-19,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Yorkshire","field","ID Blackwell","NL Bainton",NA,NA,NA,NA,NA,"tie",NA,NA,NA
1167057,6,"Leicestershire","Durham","male","2019",2019-04-19,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Leicestershire","bat","MA Gough","RT Robinson",NA,"Durham",6,NA,NA,NA,NA,NA,NA
1167058,6,"Glamorgan","Hampshire","male","2019",2019-04-19,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Glamorgan","bat","Mark Newell","SJ O'Shaughnessy",NA,"Hampshire",7,NA,NA,NA,NA,NA,NA
1167059,6,"Nottinghamshire","Lancashire","male","2019",2019-04-19,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","bat","GD Lloyd","PJ Hartley",NA,"Nottinghamshire",NA,11,NA,NA,NA,NA,NA
1167061,6,"Surrey","Sussex","male","2019",2019-04-19,"Royal London One-Day Cup","County Ground, Hove","Brighton","Surrey","bat","JH Evans","MJ Saggers",NA,"Sussex",2,NA,NA,NA,"RJ Bailey","D Wiese",NA
1167062,6,"Middlesex","Essex","male","2019",2019-04-19,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","field","BJ Debenham","DJ Millns",NA,"Middlesex",NA,38,NA,NA,NA,NA,NA
1167063,6,"Somerset","Glamorgan","male","2019",2019-04-21,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Somerset","bat","AG Wharf","PR Pollard",NA,"Somerset",NA,2,NA,NA,NA,NA,NA
1167064,6,"Northamptonshire","Warwickshire","male","2019",2019-04-21,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Warwickshire","field","GD Lloyd","James Middlebrook",NA,"Northamptonshire",NA,194,NA,NA,NA,NA,NA
1167065,6,"Kent","Sussex","male","2019",2019-04-21,"Royal London One-Day Cup","Kent County Cricket Ground, Beckenham","Beckenham","Kent","bat","BJ Debenham","RJ Bailey",NA,"Sussex",7,NA,NA,NA,NA,NA,NA
1167066,6,"Leicestershire","Worcestershire","male","2019",2019-04-21,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","bat","DJ Millns","NGB Cook",NA,"Leicestershire",NA,38,NA,NA,NA,NA,NA
1167067,6,"Gloucestershire","Middlesex","male","2019",2019-04-21,"Royal London One-Day Cup","Lord's, London","London","Middlesex","field","JW Lloyds","SJ O'Shaughnessy",NA,"Middlesex",6,NA,NA,NA,NA,NA,NA
1167068,6,"Lancashire","Yorkshire","male","2019",2019-04-21,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Lancashire","bat","MA Gough","RT Robinson",NA,"Lancashire",NA,1,NA,NA,NA,NA,NA
1167069,6,"Derbyshire","Nottinghamshire","male","2019",2019-04-21,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","bat","PK Baldwin","RA Kettleborough",NA,"Nottinghamshire",6,NA,NA,NA,NA,NA,NA
1167070,6,"Surrey","Essex","male","2019",2019-04-23,"Royal London One-Day Cup","Kennington Oval, London","London","Essex","field","BJ Debenham","M Burns",NA,"Surrey",NA,65,NA,NA,NA,NA,NA
1167071,6,"Hampshire","Middlesex","male","2019",2019-04-23,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Middlesex","field","BV Taylor","JW Lloyds",NA,"Hampshire",NA,119,NA,NA,NA,NA,NA
1167072,6,"Kent","Gloucestershire","male","2019",2019-04-23,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","field","GD Lloyd","ID Blackwell",NA,"Gloucestershire",6,NA,NA,NA,NA,NA,NA
1167073,6,"Nottinghamshire","Warwickshire","male","2019",2019-04-23,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Nottinghamshire","bat","RA Kettleborough","RJ Warren",NA,"Nottinghamshire",NA,118,NA,NA,NA,NA,NA
1167074,6,"Somerset","Sussex","male","2019",2019-04-24,"Royal London One-Day Cup","County Ground, Hove","Brighton","Sussex","field","Chris Watts","RT Robinson",NA,"Somerset",NA,68,"D/L",NA,NA,NA,NA
1167075,6,"Leicestershire","Derbyshire","male","2019",2019-04-24,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Derbyshire","field","MA Gough","PJ Hartley",NA,"Derbyshire",7,NA,"D/L",NA,NA,NA,NA
1167076,6,"Northamptonshire","Lancashire","male","2019",2019-04-24,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Lancashire","field","PK Baldwin","RJ Bailey",NA,"Lancashire",NA,45,"D/L",NA,NA,NA,NA
1167077,6,"Durham","Worcestershire","male","2019",2019-04-24,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Worcestershire","field","AG Wharf","Tom Lungley",NA,"Worcestershire",4,NA,"D/L",NA,NA,NA,NA
1167078,6,"Glamorgan","Kent","male","2019",2019-04-25,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Glamorgan","bat","M Burns","PR Pollard",NA,NA,NA,NA,NA,"no result",NA,NA,NA
1167079,6,"Middlesex","Surrey","male","2019",2019-04-25,"Royal London One-Day Cup","Kennington Oval, London","London","Middlesex","bat","Mark Newell","NA Mallender",NA,"Middlesex",NA,37,NA,NA,NA,NA,NA
1167080,6,"Hampshire","Gloucestershire","male","2019",2019-04-26,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Gloucestershire","field","Chris Watts","RT Robinson",NA,"Hampshire",NA,71,"D/L",NA,NA,NA,NA
1167081,6,"Worcestershire","Northamptonshire","male","2019",2019-04-26,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Northamptonshire","field","MA Gough","RA Kettleborough",NA,"Worcestershire",NA,20,NA,NA,NA,NA,NA
1167082,6,"Nottinghamshire","Leicestershire","male","2019",2019-04-26,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Leicestershire","field","MJ Saggers","Tom Lungley",NA,"Nottinghamshire",NA,87,"D/L",NA,NA,NA,NA
1167083,6,"Somerset","Essex","male","2019",2019-04-26,"Royal London One-Day Cup","The Cooper Associates County Ground, Taunton","Taunton","Essex","field","JH Evans","JW Lloyds",NA,"Somerset",NA,36,"D/L",NA,"SJ O'Shaughnessy","PD Trego",NA
1167084,6,"Warwickshire","Durham","male","2019",2019-04-26,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Durham","field","BV Taylor","RJ Warren",NA,"Durham",7,NA,"D/L",NA,NA,NA,NA
1167085,6,"Yorkshire","Derbyshire","male","2019",2019-04-26,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Yorkshire","bat","PK Baldwin","RJ Bailey",NA,NA,NA,NA,"D/L","tie",NA,NA,NA
1167086,6,"Sussex","Middlesex","male","2019",2019-04-27,"Royal London One-Day Cup","Lord's, London","London","Middlesex","field","M Burns","NA Mallender",NA,"Sussex",NA,122,NA,NA,"MJ Saggers","LJ Wright",NA
1167087,6,"Warwickshire","Worcestershire","male","2019",2019-04-28,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Warwickshire","bat","MA Gough","SJ O'Shaughnessy",NA,"Warwickshire",NA,34,NA,NA,"AG Wharf","SR Hain",NA
1167088,6,"Yorkshire","Nottinghamshire","male","2019",2019-04-28,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Yorkshire","bat","BV Taylor","RJ Bailey",NA,"Nottinghamshire",4,NA,NA,NA,NA,NA,NA
1167089,6,"Leicestershire","Lancashire","male","2019",2019-04-28,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Lancashire","field","NGB Cook","PK Baldwin",NA,"Lancashire",9,NA,NA,NA,NA,NA,NA
1167090,6,"Somerset","Gloucestershire","male","2019",2019-04-28,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Somerset","bat","BJ Debenham","RT Robinson",NA,"Gloucestershire",4,NA,NA,NA,NA,NA,NA
1167092,6,"Essex","Hampshire","male","2019",2019-04-28,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","bat","PR Pollard","RA Kettleborough",NA,"Essex",NA,111,NA,NA,NA,NA,NA
1167093,6,"Derbyshire","Durham","male","2019",2019-04-28,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","field","DJ Millns","PJ Hartley",NA,"Durham",3,NA,NA,NA,NA,NA,NA
1167094,6,"Glamorgan","Gloucestershire","male","2019",2019-04-30,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Glamorgan","bat","AG Wharf","RK Illingworth",NA,"Glamorgan",NA,74,NA,NA,NA,NA,NA
1167095,6,"Essex","Sussex","male","2019",2019-04-30,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","bat","BV Taylor","RA Kettleborough",NA,"Sussex",1,NA,NA,NA,NA,NA,NA
1167096,6,"Durham","Lancashire","male","2019",2019-04-30,"Royal London One-Day Cup","Roseworth Terrace, Gosforth","Gosforth","Lancashire","field","DJ Millns","NA Mallender",NA,"Lancashire",3,NA,NA,NA,NA,NA,NA
1167097,6,"Warwickshire","Derbyshire","male","2019",2019-04-30,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","field","MA Gough","PR Pollard",NA,"Derbyshire",5,NA,NA,NA,NA,NA,NA
1167098,6,"Hampshire","Surrey","male","2019",2019-04-30,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","field","BJ Debenham","NL Bainton",NA,"Hampshire",NA,53,NA,NA,NA,NA,NA
1167099,6,"Nottinghamshire","Worcestershire","male","2019",2019-05-01,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Nottinghamshire","bat","ID Blackwell","M Burns",NA,"Worcestershire",5,NA,NA,NA,NA,NA,NA
1167100,6,"Northamptonshire","Yorkshire","male","2019",2019-05-01,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Northamptonshire","bat","JH Evans","MJ Saggers",NA,"Yorkshire",5,NA,"D/L",NA,"NGB Cook","R Vasconcelos",NA
1167101,6,"Middlesex","Somerset","male","2019",2019-05-01,"Royal London One-Day Cup","Radlett Cricket Club, Radlett","Radlett","Somerset","field","PK Baldwin","RJ Bailey",NA,"Middlesex",NA,118,NA,NA,NA,NA,NA
1167102,6,"Lancashire","Derbyshire","male","2019",2019-05-02,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Derbyshire","field","PR Pollard","RT Robinson",NA,"Lancashire",NA,30,NA,NA,NA,NA,NA
1167103,6,"Surrey","Kent","male","2019",2019-05-02,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","BV Taylor","RA Kettleborough",NA,"Kent",8,NA,NA,NA,NA,NA,NA
1167106,6,"Northamptonshire","Leicestershire","male","2019",2019-05-04,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Northamptonshire","bat","BJ Debenham","RA Kettleborough",NA,"Northamptonshire",NA,29,NA,NA,NA,NA,NA
1167107,6,"Lancashire","Warwickshire","male","2019",2019-05-04,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","field","GD Lloyd","PR Pollard",NA,"Warwickshire",5,NA,"D/L",NA,NA,NA,NA
1167108,6,"Worcestershire","Yorkshire","male","2019",2019-05-04,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Worcestershire","bat","M Burns","PK Baldwin",NA,"Worcestershire",NA,150,NA,NA,NA,NA,NA
1167109,6,"Essex","Kent","male","2019",2019-05-05,"Royal London One-Day Cup","Kent County Cricket Ground, Beckenham","Beckenham","Kent","field","MJ Saggers","RJ Warren",NA,"Kent",6,NA,NA,NA,NA,NA,NA
